id,name,first_air_date,popularity,vote_average,vote_count,status,in_production,num_seasons,num_episodes,genres,type,original_language,origin_country,show_age_days,days_since_last_episode,keywords,last_air_date,us_content_rating,imdb_id,created_by,homepage,is_canceled,weighted_rating,rating_category,years_since_premiere,is_recent,is_popular,genre_count,premiere_year
67329,Bottersnikes & Gumbles,2016-07-25,1.8742,6.0,4,Ended,False,2,52,"Kids, Comedy, Animation, Action & Adventure",Scripted,en,"AU, US, GB",3472.0,3230.0,Unknown,2017-03-24,TV-Y7,tt6015820,"Desmond Digby, S.A. Wakefield",http://www.bbc.co.uk/cbbc/shows/bottersnikes-and-gumbles,0,6.976794380587484,Average,9.512328767123288,0,0,4,2016
102901,Trial by Media,2020-05-11,1.8707,7.111,36,Ended,False,1,6,"Documentary, Crime",Documentary,en,US,2086.0,2086.0,"manipulation of the media, courtroom, true crime, mass media, media criticism",2020-05-11,TV-MA,tt11963042,"George Clooney, Grant Heslov",https://www.netflix.com/title/80198329,0,7.120049787492411,Good,5.715068493150685,0,0,2,2020
223668,Rough Diamonds,2023-04-21,1.8694,6.9,58,Ended,False,1,8,"Drama, Crime",Scripted,nl,BE,1011.0,1011.0,Unknown,2023-04-21,TV-MA,tt15469192,"Jan Theys, Yuval Yefet, Rotem Shamir",https://www.netflix.com/title/81332635,0,6.970205265506471,Average,2.76986301369863,1,0,2,2023
158648,Team Zenko Go,2022-03-15,1.8691,7.9,17,Ended,False,2,22,"Animation, Action & Adventure, Kids",Scripted,en,US,1413.0,1267.0,computer animation,2022-08-08,Unknown,tt18274176,Unknown,https://www.netflix.com/title/81191979,0,7.443500881834216,Good,3.871232876712329,1,0,3,2022
298682,Nightmares of Nature,2025-09-30,1.8678,8.0,8,Ended,False,2,6,Documentary,Documentary,en,US,118.0,90.0,"wildlife, animals, nature documentary, prey, animal behaviour",2025-10-28,Unknown,tt38067673,Unknown,https://www.netflix.com/title/81763401,0,7.34324354657688,Good,0.3232876712328767,1,0,1,2025
241773,Penelope,2024-09-24,1.8666,5.9,10,Ended,False,1,8,Drama,Scripted,en,US,489.0,489.0,coming of age,2024-09-24,TV-MA,tt30321175,"Mark Duplass, Mel Eslyn",https://www.netflix.com/title/81786897,0,6.780772486772488,Average,1.3397260273972602,1,0,1,2024
211694,Island of the Sea Wolves,2022-10-11,1.8655,8.5,67,Ended,False,1,3,Documentary,Miniseries,en,CA,1203.0,1203.0,"canada, wolf, island, miniseries, nature",2022-10-11,TV-PG,tt22180926,Unknown,https://www.netflix.com/title/81341781,0,8.128554750402577,Excellent,3.2958904109589042,1,0,1,2022
155545,Secrets of Summer,2022-02-16,1.865,7.4,29,Ended,False,2,19,"Drama, Family",Scripted,es,AR,1440.0,1123.0,competition,2022-12-30,TV-G,tt12379170,Jorge Edelstein,https://www.netflix.com/title/80220644,0,7.276426611796984,Good,3.9452054794520546,1,0,2,2022
209663,Eat the Rich: The GameStop Saga,2022-09-28,1.8629,5.909,44,Ended,False,1,3,Documentary,Miniseries,en,US,1216.0,1216.0,"wall street, miniseries, stock market",2022-09-28,TV-MA,tt14036920,Unknown,https://www.netflix.com/title/81424332,0,6.352507783145464,Average,3.3315068493150686,1,0,1,2022
84310,Selection Day,2018-12-28,1.8616,7.3,21,Ended,False,1,12,Drama,Scripted,hi,IN,2586.0,2474.0,"mumbai (bombay), india, cricket, love, overbearing father, teen drama",2019-04-19,TV-14,tt8004628,Marston Bloom,https://www.netflix.com/title/80194558,0,7.209283413848631,Good,7.0849315068493155,0,0,1,2018
104705,"Frank Elstner: Wetten, das war's..?",2019-04-24,1.8598,5.6,4,Returning Series,True,2,9,Talk,Talk Show,de,DE,2469.0,2054.0,"host, german culture",2020-06-12,Unknown,tt12416844,Frank Elstner,https://www.netflix.com/title/81166261,0,6.921621966794381,Average,6.764383561643836,0,0,1,2019
304849,50 Seconds: The Fernando Báez Sosa Case,2025-11-13,1.854,7.6,15,Ended,False,1,3,"Documentary, Crime",Miniseries,es,MX,74.0,74.0,miniseries,2025-11-13,TV-MA,tt38808290,Unknown,https://www.netflix.com/title/81699731,0,7.308175925925926,Good,0.20273972602739726,1,0,2,2025
153588,Crime Scene: The Times Square Killer,2021-12-29,1.8533,6.712,104,Ended,False,1,3,"Documentary, Crime, Mystery",Miniseries,en,US,1489.0,1489.0,"new york city, 1970s, true crime, richard cottingham, torso killer",2021-12-29,TV-MA,tt16027926,Joe Berlinger,https://www.netflix.com/title/81405883,0,6.793604938271605,Average,4.079452054794521,1,0,3,2021
89545,Leila,2019-06-14,1.8519,6.3,26,Ended,False,1,6,"War & Politics, Sci-Fi & Fantasy, Drama",Scripted,hi,IN,2418.0,2418.0,"female protagonist, india, missing daughter, autocracy, near future",2019-06-14,TV-MA,tt9337588,Urmi Juvekar,https://www.netflix.com/title/80222951,0,6.708373275236021,Average,6.624657534246575,0,0,3,2019
101836,Absurd Planet,2020-04-22,1.8482,5.1,29,Ended,False,1,12,Documentary,Documentary,en,US,2105.0,2105.0,"narration, animals, mother nature, nature documentary, exotic animals",2020-04-22,TV-PG,tt12027008,Unknown,https://www.netflix.com/title/81082225,0,6.041241426611798,Average,5.767123287671233,0,0,1,2020
198090,Class Act,2023-09-13,1.8413,7.136,59,Ended,False,1,7,Drama,Miniseries,fr,FR,866.0,866.0,Unknown,2023-09-13,TV-MA,tt27921612,"Tristan Séguéla, Olivier Demangel",https://www.netflix.com/title/81087883,0,7.13513139329806,Good,2.372602739726027,1,0,1,2023
115033,You're Nothing Special,2022-09-02,1.8406,5.8,23,Ended,False,1,6,"Comedy, Sci-Fi & Fantasy, Drama",Scripted,es,ES,1242.0,1242.0,"witch, rural life, fantastic realism",2022-09-02,TV-MA,tt13697652,Estíbaliz Burgaleta,https://www.netflix.com/title/81295123,0,6.494313271604939,Average,3.4027397260273973,1,0,3,2022
231739,Midsummer Night,2024-04-11,1.8404,6.109,23,Ended,False,1,5,Drama,Miniseries,no,NO,655.0,655.0,miniseries,2024-04-11,TV-14,tt27933302,Unknown,http://www.netflix.com/title/81684821,0,6.642375771604939,Average,1.7945205479452055,1,0,1,2024
213272,Dubai Bling,2022-10-27,1.839,6.2,19,Returning Series,True,3,25,Reality,Reality,ar,AE,1187.0,383.0,Unknown,2025-01-08,TV-MA,tt22071840,Mazen Laham,https://www.netflix.com/title/81462121,0,6.730159932659934,Average,3.252054794520548,1,0,1,2022
255810,Snakes and Ladders,2025-05-14,1.8356,7.25,24,Ended,False,1,8,"Comedy, Drama",Miniseries,es,MX,257.0,257.0,teacher,2025-05-14,TV-MA,tt32500304,Manolo Caro,https://www.netflix.com/title/81732666,0,7.1903476946334095,Good,0.7041095890410959,1,0,2,2025
221048,Monique Olivier: Accessory to Evil,2023-03-02,1.8347,7.207,29,Ended,False,1,5,"Documentary, Crime",Miniseries,fr,FR,1061.0,1061.0,"france, wife, serial killer, miniseries, murderer",2023-03-02,TV-MA,tt26595396,Unknown,https://www.netflix.com/title/81313519,0,7.172778463648834,Good,2.9068493150684933,1,0,2,2023
289742,F1: The Academy,2025-05-28,1.8345,6.875,16,Returning Series,True,1,7,Documentary,Documentary,en,US,243.0,243.0,"formula one (f1), race car driving",2025-05-28,TV-14,tt36711188,Unknown,https://www.netflix.com/title/81722244,0,7.032366757000904,Good,0.6657534246575343,1,0,1,2025
210927,She's Gone with Water,2022-08-31,1.8296,10.0,1,Ended,False,1,5,Drama,Scripted,ar,KW,1244.0,1216.0,Unknown,2022-09-28,TV-14,Unknown,منى الشمري,https://www.netflix.com/title/81685909,0,7.24334757834758,Good,3.408219178082192,1,0,1,2022
195928,The 7 Lives of Lea,2022-04-28,1.8284,7.432,95,Ended,False,1,7,"Drama, Mystery",Miniseries,fr,FR,1369.0,1369.0,"sea, supernatural power",2022-04-28,TV-MA,tt14140886,Charlotte Sanson,https://www.netflix.com/title/81213803,0,7.369725308641975,Good,3.750684931506849,1,0,2,2022
260264,Pop Star Academy: KATSEYE,2024-08-21,1.8268,7.3,22,Ended,False,1,8,Documentary,Miniseries,en,US,523.0,523.0,"behind the scenes, girl group, music documentary, k-pop group",2024-08-21,TV-MA,tt28810495,Unknown,https://www.netflix.com/title/81587828,0,7.211213553979512,Good,1.4328767123287671,1,0,1,2024
106738,Unlucky Ploy,2020-07-29,1.8261,5.0,2,Ended,False,1,20,Comedy,Scripted,th,TH,2007.0,1957.0,"love, romance, live",2020-09-17,TV-MA,Unknown,Unknown,https://www.netflix.com/title/81265003,0,6.975075445816187,Average,5.498630136986302,0,0,1,2020
248795,Files of the Unexplained,2024-04-03,1.8257,6.81,29,Returning Series,True,1,8,"Documentary, Crime, Mystery",Documentary,en,US,663.0,663.0,"paranormal, true crime",2024-04-03,TV-14,tt31638758,Unknown,https://www.netflix.com/title/81593881,0,6.959574759945131,Average,1.8164383561643835,1,0,3,2024
82193,Norm Macdonald Has a Show,2018-09-14,1.8249,8.1,35,Ended,False,1,10,"Talk, Comedy",Talk Show,en,US,2691.0,2691.0,"talk show, celebrity, celebrity guest",2018-09-14,Unknown,tt8139862,Norm Macdonald,https://www.netflix.com/title/80225949,0,7.697117283950618,Good,7.372602739726028,0,0,2,2018
114591,History of Swear Words,2021-01-05,1.8222,6.546,87,Ended,False,1,6,"Documentary, Comedy",Miniseries,en,US,1847.0,1847.0,"language, celebrity",2021-01-05,TV-MA,tt13617060,Unknown,https://www.netflix.com/title/81305757,0,6.677044973544974,Average,5.06027397260274,0,0,2,2021
119337,Murder Among the Mormons,2021-03-03,1.8165,7.0,82,Ended,False,1,3,"Documentary, Crime",Miniseries,en,US,1790.0,1790.0,"interview, investigation, miniseries, explosion, bombing",2021-03-03,TV-14,tt13987620,"Jared Hess, Tyler Measom",https://www.netflix.com/title/81226889,0,7.031093804084458,Good,4.904109589041096,1,0,2,2021
205403,Scarlet Hill,2022-11-04,1.8146,5.5,6,Ended,False,1,8,"Mystery, Crime, Action & Adventure, Drama",Miniseries,vi,VN,1179.0,1179.0,Unknown,2022-11-04,TV-14,tt23489218,Victor Vũ,https://www.netflix.com/title/81630854,0,6.81700119474313,Average,3.23013698630137,1,0,4,2022
202311,Baby Fever,2022-06-08,1.8135,5.385,26,Returning Series,True,2,12,Drama,Scripted,da,DK,1328.0,522.0,medical,2024-08-22,Unknown,tt19389564,"Amalie Næsby Fick, Nikolaj Feifer",https://www.netflix.com/title/81416676,0,6.241902687000726,Average,3.638356164383562,1,0,1,2022
81704,Magic for Humans,2018-08-17,1.8129,6.4,59,Ended,False,3,19,"Comedy, Reality",Reality,en,US,2719.0,2082.0,"magic, illusion, magician",2020-05-15,TV-14,tt8425308,Justin Willman,https://www.netflix.com/title/80190510,0,6.61817901234568,Average,7.449315068493151,0,0,2,2018
253249,"Ashley Madison: Sex, Lies & Scandal",2024-05-15,1.8124,6.757,72,Ended,False,1,3,Documentary,Miniseries,en,GB,621.0,621.0,"miniseries, personal data, dating websites",2024-05-15,TV-MA,tt32307741,Unknown,https://www.netflix.com/title/81602884,0,6.85392821687667,Average,1.7013698630136986,1,0,1,2024
158345,CAT,2022-12-09,1.8105,7.333,21,Ended,False,1,8,"Crime, Drama",Miniseries,hi,IN,1144.0,1144.0,politics,2022-12-09,TV-MA,tt22297578,Balwinder Singh Janjua,https://www.netflix.com/title/81281063,0,7.224348631239936,Good,3.1342465753424658,1,0,2,2022
227322,The Surrogacy,2023-06-14,1.8104,8.2,47,Returning Series,True,1,24,Drama,Scripted,es,MX,957.0,957.0,Unknown,2023-06-14,Unknown,tt27787160,Araceli Guajardo,https://www.netflix.com/title/81406598,0,7.829542181069959,Good,2.621917808219178,1,0,1,2023
252591,Project UFO,2025-04-16,1.8073,6.238,21,Ended,False,1,4,"Comedy, Drama, Sci-Fi & Fantasy",Miniseries,pl,PL,285.0,285.0,ufo crash,2025-04-16,Unknown,tt32245125,Unknown,https://www.netflix.com/title/81634683,0,6.724457326892109,Average,0.7808219178082192,1,0,3,2025
126840,Creator's File: GOLD,2021-06-03,1.8052,6.5,4,Ended,False,1,8,Reality,Scripted,ja,JP,1698.0,1698.0,Unknown,2021-06-03,Unknown,tt14611486,Ryuji Akiyama,https://www.netflix.com/title/81278699,0,7.045759897828864,Good,4.652054794520548,1,0,1,2021
222559,Thicker Than Water,2023-04-07,1.8034,6.6,30,Returning Series,True,1,8,"Mystery, Crime",Scripted,fr,FR,1025.0,1025.0,Unknown,2023-04-07,TV-MA,tt27124268,"Nawell Madani, Simon Jablonka",https://www.netflix.com/title/81312536,0,6.842309764309764,Average,2.808219178082192,1,0,2,2023
88189,Tijuana,2019-04-05,1.8028,6.9,18,Returning Series,True,1,11,"Drama, Crime",Scripted,es,MX,2488.0,2488.0,"corruption, truth, conspiracy, reporter, intrigue",2019-04-05,TV-14,tt8027624,"Zayre Ferrer, Daniel Posada",https://www.netflix.com/title/80241474,0,7.035512489233421,Good,6.816438356164384,0,0,2,2019
85956,Trigger Warning with Killer Mike,2019-01-18,1.8028,6.3,19,Ended,False,1,6,Documentary,Documentary,en,US,2565.0,2565.0,"satire, identity politics",2019-01-18,TV-MA,tt9426194,Unknown,https://www.netflix.com/title/80144442,0,6.773341750841752,Average,7.027397260273973,0,0,1,2019
106590,Paranormal,2020-11-05,1.8021,7.063,175,Ended,False,1,6,"Drama, Mystery, Sci-Fi & Fantasy",Scripted,ar,EG,1908.0,1908.0,"religion and supernatural, murder, paranormal, pandemic, myth",2020-11-05,TV-14,tt12411074,Amr Salama,https://www.netflix.com/title/80214886,0,7.071760185185185,Good,5.227397260273973,0,0,3,2020
223663,King of Collectibles: The Goldin Touch,2023-04-28,1.8007,5.9,11,Returning Series,True,3,20,Reality,Reality,en,US,1004.0,34.0,auction,2025-12-23,TV-14,tt27206011,Unknown,https://www.netflix.com/title/81505384,0,6.75630658436214,Average,2.750684931506849,1,0,1,2023
212630,Run for the Money,2022-11-15,1.7991,6.3,12,Ended,False,1,4,"Reality, Action & Adventure",Reality,ja,JP,1168.0,1168.0,"game show, prize money, battle royale, reality show, ridiculous",2022-11-15,Unknown,tt22263614,Unknown,https://www.netflix.com/title/81480089,0,6.8628928928928925,Average,3.2,1,0,2,2022
107304,GAME ON: A Comedy Crossover Event,2020-08-10,1.7991,6.9,7,Ended,False,1,4,"Comedy, Family",Scripted,en,US,1995.0,1995.0,"rival, good feeling",2020-08-10,TV-G,tt12800428,"Seth Kurland, Kevin Hench, Meg DeLoatch, Josh Bycel, Mario López, Jason Berger",https://www.netflix.com/title/81223007,0,7.082094907407408,Good,5.465753424657534,0,0,2,2020
101531,Brews Brothers,2020-04-10,1.7989,5.6,24,Canceled,False,1,8,Comedy,Scripted,en,US,2117.0,2117.0,"alcohol, beer, brewery, rival, brother brother relationship",2020-04-10,TV-MA,tt10930958,Greg Schaffer,https://www.netflix.com/title/81019632,1,6.382184429327286,Average,5.8,0,0,1,2020
156989,Irreverent,2022-12-04,1.7976,6.738,21,Canceled,False,1,10,Drama,Scripted,en,AU,1149.0,1149.0,"impostor, disguise, hiding out, queensland, australia",2022-12-04,TV-14,tt15285844,Paddy Macrae,https://www.netflix.com/au/title/81405659,1,6.952718196457327,Average,3.147945205479452,1,0,1,2022
124790,Let's Eat,2021-04-26,1.7912,2.0,1,Ended,False,1,16,"Comedy, Drama, Soap",Scripted,th,TH,1736.0,1686.0,"love-hate relationship, remake, thai, food, writer",2021-06-15,TV-G,tt15978704,Unknown,https://www.netflix.com/title/81415945,0,6.935655270655271,Average,4.756164383561644,1,0,3,2021
157514,Life After Death with Tyler Henry,2022-03-11,1.7871,5.6,11,Returning Series,True,1,9,Reality,Reality,en,US,1417.0,1417.0,"medium, clairvoyant, communicating with the dead, contacting spirits, psychic medium",2022-03-11,TV-MA,tt18217272,Unknown,https://www.netflix.com/title/81190041,0,6.664639917695474,Average,3.882191780821918,1,0,1,2022
89005,Flinch,2019-05-03,1.7869,5.1,12,Ended,False,1,10,"Reality, Comedy",Reality,en,"US, GB",2460.0,2460.0,game,2019-05-03,TV-PG,tt9196244,Unknown,https://www.netflix.com/title/80207066,0,6.473703703703704,Average,6.739726027397261,0,0,2,2019
220499,MH370: The Plane That Disappeared,2023-03-08,1.7868,6.57,150,Ended,False,1,3,Documentary,Miniseries,en,GB,1055.0,1055.0,"malaysia, miniseries, mh370, missing",2023-03-08,TV-14,tt26739535,Unknown,https://www.netflix.com/title/81307163,0,6.650440211640212,Average,2.8904109589041096,1,0,1,2023
211638,Barbie Dreamhouse Adventures: Go Team Roberts,2019-11-01,1.7861,8.2,16,Ended,False,2,26,"Animation, Family, Kids, Comedy",Scripted,en,US,2278.0,2199.0,"female protagonist, 3d animation",2020-01-19,Unknown,tt36314975,Unknown,https://www.netflix.com/title/81184735,0,7.54943992773261,Good,6.241095890410959,0,0,4,2019
113877,Fabulous Lives of Bollywood Wives,2020-11-27,1.784,4.5,11,Returning Series,True,3,24,Reality,Reality,en,IN,1886.0,465.0,"friendship, job",2024-10-18,TV-MA,tt13452100,Unknown,https://www.netflix.com/title/81180964,0,6.328528806584362,Average,5.167123287671233,0,0,1,2020
155618,Medianoche en Asia: Comer · Bailar · Soñar,2022-01-20,1.7839,5.4,14,Ended,False,1,6,Documentary,Documentary,en,SG,1467.0,1467.0,asia,2022-01-20,TV-MA,tt16583602,Unknown,https://www.netflix.com/title/81134160,0,6.510949667616336,Average,4.019178082191781,1,0,1,2022
70454,Buddy Thunderstruck,2017-03-10,1.7815,7.5,13,Canceled,False,1,23,"Comedy, Animation, Family",Scripted,en,US,3244.0,3244.0,stop motion,2017-03-10,TV-Y7,tt6591468,Ryan Wiesbrock,https://www.netflix.com/title/80081170,1,7.258606237816765,Good,8.887671232876713,0,0,3,2017
157726,Standing Up,2022-03-18,1.7805,6.8,33,Ended,False,1,6,"Comedy, Drama",Scripted,fr,FR,1410.0,1410.0,"heartfelt, witty",2022-03-18,TV-MA,tt18260550,Fanny Herrero,https://www.netflix.com/title/81233911,0,6.9435696040868455,Average,3.863013698630137,1,0,2,2022
97441,The Healing Powers of Dude,2020-01-13,1.7804,7.11,345,Ended,False,1,8,"Kids, Comedy, Drama",Scripted,en,US,2205.0,2205.0,"friendship, dog",2020-01-13,Unknown,tt10540562,"Erica Spates, Sam Littenberg-Weisberg",https://www.netflix.com/title/80239306,0,7.11155955955956,Good,6.041095890410959,0,0,3,2020
223785,Billionaire Island,2024-09-12,1.78,6.435,23,Returning Series,True,1,6,"Comedy, Drama",Scripted,no,NO,501.0,501.0,"norway, salmon, fish farming",2024-09-12,TV-MA,tt29306091,"Anne Bjørnstad, Eilif Skodvin",https://www.netflix.com/title/81615974,0,6.798584104938272,Average,1.3726027397260274,1,0,2,2024
133356,Love Is Blind: Brazil,2021-10-06,1.7783,6.471,35,Returning Series,True,5,56,Reality,Reality,pt,BR,1573.0,103.0,"blind date, friendship, love, dating, dating show",2025-10-15,TV-MA,tt15018224,Unknown,https://www.netflix.com/title/81284981,0,6.746867283950618,Average,4.30958904109589,1,0,1,2021
231380,6ixtynin9 the Series,2023-09-06,1.7773,5.7,27,Ended,False,1,6,"Comedy, Crime, Mystery, Drama",Scripted,th,TH,873.0,873.0,mysterious box,2023-09-06,TV-MA,tt28623191,Unknown,https://www.netflix.com/title/81517156,0,6.388981481481482,Average,2.3917808219178083,1,0,4,2023
293368,Getaway and Go with Jangdobari,2025-06-28,1.7763,9.0,2,Returning Series,True,3,37,"Reality, Comedy",Reality,ko,KR,212.0,23.0,Unknown,2026-01-03,Unknown,Unknown,Unknown,https://www.netflix.com/title/82051903,0,7.271371742112484,Good,0.5808219178082191,1,0,2,2025
91491,Sexy Central,2019-07-19,1.7762,7.4,26,Ended,False,1,12,Comedy,Scripted,cn,HK,2383.0,2364.0,"friendship, love, sex",2019-08-07,Unknown,tt10619724,Unknown,Unknown,0,7.2691575889615105,Good,6.528767123287671,0,0,1,2019
94425,The Lies Within,2019-10-12,1.7758,6.815,27,Ended,False,1,16,"Mystery, Drama, Crime",Scripted,ko,KR,2298.0,2248.0,"detective, based on novel or book, investigation, car accident, missing husband",2019-12-01,Unknown,tt10919902,Unknown,http://program.tving.com/ocn/thelieswithin,0,6.96792378917379,Average,6.295890410958904,0,0,3,2019
220998,Quarterback,2023-07-12,1.7735,7.9,41,Returning Series,True,2,15,Documentary,Documentary,en,US,929.0,202.0,"american football, sports documentary, quarterback, nfl (national football league)",2025-07-08,TV-MA,tt26777035,Unknown,https://www.netflix.com/title/81482895,0,7.609500561167229,Good,2.5452054794520547,1,0,1,2023
139799,Kitz,2021-12-30,1.773,6.9,100,Ended,False,1,6,"Drama, Mystery",Scripted,de,"AT, DE",1488.0,1488.0,"truth, resort",2021-12-30,TV-MA,tt12104930,"Niko Schulz-Dornburg, Vitus Reinbold",https://www.netflix.com/title/81180561,0,6.9466162962962965,Average,4.076712328767123,1,0,2,2021
66660,Hibana: Spark,2016-06-02,1.77,8.286,28,Ended,False,1,10,Drama,Miniseries,ja,JP,3525.0,3525.0,"japan, based on novel or book, mentor, comedian, miniseries",2016-06-02,TV-MA,tt5301958,"Shuichi Okita, Kazuya Shiraishi, Yasunori Mouri, Shinji Kuma, Ryuichi Hiroki",https://www.netflix.com/title/80095626,0,7.742170510132775,Good,9.657534246575343,0,0,1,2016
105741,Hook,2020-07-04,1.7677,5.3,6,Ended,False,1,13,Drama,Scripted,th,TH,2032.0,1948.0,"love triangle, friendship, sports, boxing",2020-09-26,TV-MA,tt12659696,Unknown,Unknown,0,6.778291517323775,Average,5.567123287671233,0,0,1,2020
290682,The Echoes of Survivors: Inside Korea's Tragedies,2025-08-15,1.7653,8.364,11,Ended,False,1,8,"Documentary, War & Politics",Documentary,ko,KR,164.0,164.0,Unknown,2025-08-15,Unknown,tt35677317,Unknown,https://www.netflix.com/title/81740073,0,7.5091954732510295,Good,0.44931506849315067,1,0,2,2025
